Match_ID,Team_ID,Dire_Account_ID_0,Dire_Account_ID_1,Dire_Account_ID_2,Dire_Account_ID_3,Dire_Account_ID_4
1861033680,20.0,82327674,216067541,157475523,88585077,117281554
4287225528,20.0,82327674,164530809,131766964,88585077,152915953
2665635982,20.0,133705802,176996872,103275898,82327674,216067541
2501294293,20.0,117281554,82327674,88508515,88553213,136477860
2449176594,20.0,136477860,88553213,82327674,117281554,88508515
2380869562,20.0,88553213,88508515,117281554,136477860,82327674
2285797469,20.0,88508515,88553213,136477860,82327674,117281554
2280577646,20.0,136477860,88553213,117281554,82327674,88508515
2263839941,20.0,100883708,137925613,136477860,117281554,82327674
2098362817,20.0,117281554,82327674,88508515,88553213,136477860
2098216500,20.0,88553213,136477860,88508515,82327674,117281554
1985948156,20.0,103275898,117281554,136477860,88508515,82327674
1861360278,20.0,88508515,140153524,157475523,117281554,82327674
2060374755,20.0,136477860,117281554,113705693,82327674,133084797
1983448490,20.0,136477860,133084797,113705693,117281554,82327674
1940824601,20.0,157475523,117281554,82327674,133084797,113705693
2249958512,20.0,82327674,103275898,133084797,117281554,136477860
2667931748,20.0,136477860,133705802,103275898,176996872,216067541
2462534343,20.0,136477860,117281554,103275898,216067541,82327674
2362441093,20.0,98887913,82327674,136477860,117281554,103275898
2362291256,20.0,82327674,88553213,136477860,103275898,117281554
2362145837,20.0,277742444,136477860,117281554,82327674,103275898
2284930208,20.0,133084797,82327674,133705802,136477860,117281554
4262448841,20.0,88585077,164530809,152915953,103275898,131766964
4262335831,20.0,164530809,103275898,131766964,152915953,88585077
4262233447,20.0,88585077,131766964,103275898,164530809,152915953
4262117893,20.0,131766964,88585077,164530809,152915953,103275898
4262021050,20.0,152915953,88585077,131766964,164530809,103275898
4261669262,20.0,152915953,103275898,164530809,88585077,131766964
2912240952,20.0,88585077,88553213,140153524,98887913,164530809
2670715913,20.0,133705802,176996872,103275898,140153524,216067541
2491693435,20.0,82327674,117281554,136477860,277742444,133084797
2091446921,20.0,82327674,136477860,117281554,157475523,103275898
2062846626,20.0,136477860,82327674,88585077,117281554,277742444
1884061190,20.0,88553213,117281554,88585077,157475523,82327674
4270247935,20.0,164530809,131766964,277742444,152915953,88585077
4270074153,20.0,164530809,152915953,277742444,131766964,88585077
2914078882,20.0,98887913,88585077,277742444,88553213,140153524
2875084574,20.0,133705802,216067541,119594755,176996872,103275898
2874890456,20.0,119594755,176996872,133705802,216067541,103275898
2672554873,20.0,176996872,103275898,133705802,216067541,164530809
2522277294,20.0,82327674,164530809,140153524,136477860,131766964
2093339609,20.0,176996872,136477860,140153524,82327674,117281554
2383296141,2539098.0,117197143,157475523,135656964,131766964,139822354
2257969676,2539098.0,89166519,117197143,136624722,120374476,182325064
2257779538,2539098.0,89166519,182325064,136624722,120374476,117197143
2304992287,2539098.0,120374476,137925613,182325064,117197143,89166519
2362079469,2539098.0,182325064,89166519,120374476,116852311,135656964
2336794153,2539098.0,89166519,120374476,182325064,137925613,117197143
1988187592,2539098.0,186977347,136624722,137925613,117197143,182325064
2378442968,2539098.0,139822354,131766964,182325064,135656964,117197143
2311614461,2539098.0,120374476,117197143,182325064,157475523,89166519
2274178144,2539098.0,182325064,120374476,116852311,117197143,89166519
2038072220,2539098.0,182325064,157475523,117197143,131766964,135656964
1978795091,2539098.0,117197143,137925613,182325064,116852311,186977347
2257350909,2539098.0,136624722,117197143,182325064,120374476,89166519
2338939569,2539098.0,182325064,89166519,120374476,117197143,139822354
2338852057,2539098.0,120374476,117197143,136624722,182325064,89166519
2337270660,2539098.0,120374476,131766964,89166519,117197143,182325064
2309169740,2539098.0,89166519,182325064,117197143,186977347,120374476
2276337823,2539098.0,120374476,116852311,182325064,117197143,89166519
2276150078,2539098.0,120374476,117197143,89166519,182325064,186977347
2304872203,2539098.0,89166519,157475523,120374476,117197143,182325064
2304755006,2539098.0,116852311,182325064,120374476,89166519,117197143
2274055990,2539098.0,116852311,182325064,89166519,120374476,117197143
2273825791,2539098.0,182325064,116852311,89166519,117197143,120374476
2261551256,2539098.0,136624722,89166519,117197143,182325064,120374476
1985804964,2539098.0,182325064,137925613,186977347,89166519,117197143
1949702036,2539098.0,182325064,116852311,137925613,117197143,157475523
1983513345,2539098.0,182325064,137925613,117197143,120374476,186977347
1859375557,2539098.0,137925613,120374476,117197143,116852311,182325064
2257509131,2539098.0,136624722,117197143,182325064,89166519,120374476
1990288169,2539098.0,117197143,137925613,186977347,139822354,182325064
1978567344,2539098.0,186977347,182325064,89166519,117197143,137925613
2314207410,2539098.0,89166519,117197143,182325064,137925613,120374476
2041088292,2539098.0,89166519,186977347,117197143,89166519,182325064
1961138750,2539098.0,117197143,182325064,137925613,136624722,116852311
2339238697,2539098.0,120374476,136624722,117197143,182325064,89166519
2040757034,2539098.0,182325064,120374476,120374476,117197143,139822354
2040539666,2539098.0,139822354,139822354,117197143,137925613,182325064
1986037077,2535378.0,111291593,137193239,113705693,89166519,133084797
1978010490,2535378.0,133084797,113705693,89166519,111291593,137193239
1949165050,2535378.0,89166519,133084797,137193239,111291593,113705693
2030320107,2535378.0,133084797,89166519,111291593,137193239,113705693
1960426129,2535378.0,113705693,133084797,111291593,137193239,89166519
2062552528,2535378.0,89166519,111291593,133084797,113705693,137193239
2060313896,2535378.0,113705693,111291593,133084797,89166519,137193239
1983562843,2535378.0,89166519,111291593,137193239,133084797,113705693
1940869320,2535378.0,89166519,111291593,133084797,137193239,113705693
1978432836,2535378.0,137193239,89166519,113705693,133084797,111291593
1978193829,2535378.0,137193239,113705693,133084797,89166519,111291593
1988057006,2535378.0,89166519,111291593,133084797,113705693,137193239
1858159943,2535378.0,113705693,137193239,89166519,111291593,133084797
1860796331,2535378.0,137193239,111291593,113705693,89166519,133084797
2028338034,2535378.0,111291593,113705693,137193239,89166519,133084797
3721123668,3931002.0,86811043,86974263,38057824,105178768,236858633
3741264263,3931002.0,86974263,38057824,86715129,236858633,96738880
3842837445,3931002.0,126238768,87360406,86974263,236858633,86811043
3741501183,3931002.0,236858633,86715129,96738880,86974263,38057824
3741394019,3931002.0,38057824,236858633,86974263,96738880,86715129
3739411104,3931002.0,38057824,96738880,86715129,236858633,86974263
3196574935,3931002.0,10366616,221666230,236858633,108452107,86974263
3157895046,3931002.0,108452107,221666230,236858633,10366616,86974263
3164474906,3931002.0,221666230,10366616,108452107,86974263,236858633
3049534629,3931002.0,87360406,86974263,124168390,236858633,93119769
3049455228,3931002.0,86974263,38057824,236858633,124168390,87360406
3172399098,3931002.0,10366616,221666230,108452107,86974263,236858633
3170477743,3931002.0,10366616,108452107,236858633,86974263,221666230
3166607500,3931002.0,10366616,236858633,221666230,108452107,86974263
3047238742,3931002.0,86811043,236858633,87360406,86974263,124168390
3722634432,3931002.0,86811043,105178768,86974263,38057824,236858633
3157721672,3931002.0,108452107,236858633,10366616,86974263,221666230
3047293985,3931002.0,86974263,124168390,93119769,236858633,87360406
4172339944,1905619.0,186837494,36343070,87293485,125845797,8591574
4162306983,1905619.0,194521913,125845797,36343070,8591574,186837494
4165717019,1905619.0,8591574,86811043,125845797,186837494,104275965
4161053552,1905619.0,92231506,8591574,36343070,186837494,87293485
3586457488,1905619.0,92231506,87293485,8591574,349310876,21604967
3582833766,1905619.0,349310876,21604967,92231506,8591574,86715129
3460053041,1905619.0,8591574,92231506,92706637,124168390,86811043
3459935482,1905619.0,8591574,124168390,92231506,92706637,86811043
3458030504,1905619.0,8591574,92706637,86811043,92231506,36343070
3334265189,1905619.0,92231506,92706637,38057824,124168390,8591574
3318235184,1905619.0,8591574,124168390,92231506,92706637,38057824
3313651090,1905619.0,124168390,92231506,38057824,8591574,29904110
3301569814,1905619.0,92706637,124168390,92231506,8591574,38057824
3263303416,1905619.0,36343070,92706637,38057824,92231506,8591574
3236610190,1905619.0,92706637,8591574,36343070,38057824,92231506
3236477832,1905619.0,92231506,36343070,92706637,8591574,38057824
3673733716,1905619.0,242697694,8591574,349310876,59463394,92231506
3278080836,1905619.0,8591574,92706637,38057824,92231506,124168390
3348630078,1905619.0,92706637,8591574,92231506,38057824,124168390
3348552370,1905619.0,38057824,8591574,92706637,92231506,124168390
3346741555,1905619.0,92706637,8591574,124168390,92231506,38057824
3346583145,1905619.0,92231506,124168390,38057824,8591574,92706637
3342256553,1905619.0,92231506,38057824,124168390,8591574,92706637
3342095448,1905619.0,8591574,38057824,92231506,92706637,124168390
3267333434,1905619.0,92706637,124168390,8591574,92231506,38057824
3237009552,1905619.0,92706637,124168390,38057824,8591574,92231506
3236912532,1905619.0,92231506,8591574,38057824,124168390,92706637
3265163507,1905619.0,38057824,92231506,8591574,124168390,92706637
3258859593,1905619.0,92231506,124168390,92706637,8591574,38057824
3258808791,1905619.0,124168390,8591574,92231506,92706637,38057824
3227731921,1905619.0,92706637,8591574,124168390,38057824,92231506
3049689001,1905619.0,38057824,29904110,8591574,86715129,92231506
2911861881,1905619.0,92231506,29904110,8591574,86811043,36343070
3338217980,1905619.0,38057824,8591574,92706637,124168390,29904110
3242658482,1905619.0,38057824,92706637,8591574,124168390,92231506
3242588616,1905619.0,92231506,38057824,8591574,92706637,124168390
3018874357,1905619.0,86715129,69602973,92231506,186837494,8591574
2924439312,1905619.0,8591574,92231506,87293485,38057824,125845797
2918452770,1905619.0,92231506,128214794,38057824,59463394,8591574
3031189637,1905619.0,92231506,8591574,125845797,128214794,194521913
3047305253,1905619.0,38057824,8591574,87293485,87293485,92231506
2922370596,1905619.0,21604967,8591574,86715129,104275965,92231506
2908003735,1905619.0,194521913,92231506,8591574,104275965,86715129
3278365944,1905619.0,92231506,8591574,92706637,38057824,124168390
4173798316,1905619.0,125845797,128214794,186837494,8591574,87293485
3047090764,1905619.0,92231506,8591574,86715129,86811043,38057824
3023715680,1905619.0,92231506,36343070,8591574,59463394,242697694
3023659217,1905619.0,92231506,59463394,8591574,242697694,87293485
3049539145,1905619.0,92231506,38057824,21604967,36343070,8591574
2928473511,1905619.0,349310876,21604967,8591574,92231506,36343070
3275929302,3724222.0,95145869,87293485,86811043,1296625,59752811
3196386340,3724222.0,86811043,95145869,1296625,87293485,86743641
3277830387,3724222.0,87293485,59752811,1296625,86811043,95145869
3276169834,3724222.0,95145869,87293485,1296625,86811043,92706637
2907798184,3724222.0,86975889,95145869,59752811,86743641,92706637
3014774565,3724222.0,59752811,92706637,95145869,86743641,1296625
3014719998,3724222.0,92706637,86975889,59752811,95145869,86743641
2911707251,3724222.0,95145869,59752811,86743641,86975889,92706637
3006862938,3724222.0,95145869,59752811,86975889,92706637,86743641
3278470259,3724222.0,95145869,86811043,92706637,87293485,1296625
2911917103,3724222.0,95145869,86743641,59752811,92706637,86975889
2918594411,3724222.0,86975889,86743641,59752811,95145869,92706637
3198371067,3724222.0,87293485,1296625,86975889,95145869,86811043
3276384723,3724222.0,86743641,95145869,1296625,86811043,87293485
3185749637,3724222.0,92706637,87293485,95145869,1296625,86811043
2920643930,3724222.0,92706637,86975889,86743641,59752811,95145869
2920564032,3724222.0,92706637,86743641,59752811,86975889,95145869
5426238681,7820540.0,133558180,11550182,96196828,11550182,96196828
5410242861,7820540.0,11550182,96196828,11550182,96196828,133558180
5417148821,7820540.0,11550182,96196828,133558180,96196828,11550182
5417038516,7820540.0,96196828,11550182,11550182,133558180,96196828
5416926907,7820540.0,11550182,133558180,96196828,96196828,11550182
5433051748,7820540.0,11550182,96196828,11550182,96196828,117483894
5421213646,7820540.0,11550182,96196828,11550182,96196828,116881520
5421098922,7820540.0,96196828,11550182,96196828,116881520,11550182
5420976108,7820540.0,11550182,96196828,96196828,116881520,11550182
5413776697,7820540.0,96196828,96196828,133558180,11550182,11550182
5413714458,7820540.0,11550182,133558180,96196828,11550182,96196828
5413629529,7820540.0,133558180,96196828,96196828,11550182,11550182
5398395579,7820540.0,96196828,133558180,11550182,11550182,96196828
5340247493,7820540.0,11550182,96196828,117483894,96196828,11550182
5408381021,7820540.0,96196828,116881520,96196828,11550182,11550182
5390178600,7820540.0,96196828,116881520,11550182,11550182,96196828
5390036555,7820540.0,96196828,11550182,116881520,96196828,11550182
5370871882,7820540.0,116881520,96196828,11550182,11550182,96196828
5370792960,7820540.0,116881520,11550182,11550182,96196828,96196828
5370679899,7820540.0,96196828,11550182,116881520,11550182,96196828
5355804798,7820540.0,96196828,11550182,116881520,96196828,11550182
5355678403,7820540.0,96196828,11550182,96196828,11550182,116881520
5346636811,7820540.0,11550182,116881520,11550182,96196828,96196828
5346459412,7820540.0,116881520,11550182,11550182,96196828,96196828
5351682241,7820540.0,96196828,133558180,11550182,96196828,11550182
5356897254,7820540.0,133558180,96196828,11550182,96196828,11550182
5440415563,7820540.0,96196828,117483894,11550182,11550182,96196828
5440263095,7820540.0,11550182,96196828,96196828,11550182,117483894
5398554891,7820540.0,133558180,11550182,11550182,96196828,96196828
5339809147,7820540.0,117483894,11550182,96196828,11550182,96196828
5415468966,7820540.0,11550182,133558180,96196828,11550182,96196828
5415379304,7820540.0,11550182,96196828,11550182,133558180,96196828
5415262098,7820540.0,96196828,11550182,11550182,133558180,96196828
5415158776,7820540.0,11550182,133558180,11550182,96196828,96196828
5415039111,7820540.0,133558180,11550182,96196828,11550182,96196828
5394728688,7820540.0,11550182,11550182,96196828,96196828,133558180
5384231804,7820540.0,96196828,133558180,96196828,11550182,11550182
5348878328,7820540.0,11550182,96196828,133558180,96196828,11550182
5348685289,7820540.0,11550182,133558180,96196828,96196828,11550182
5334095222,7820540.0,11550182,117483894,96196828,96196828,11550182
5329650569,7820540.0,96196828,117483894,11550182,11550182,96196828
5329486338,7820540.0,11550182,11550182,117483894,96196828,96196828
5424467063,7820540.0,11550182,11550182,116881520,96196828,96196828
5411415178,7820540.0,96196828,11550182,133558180,11550182,96196828
5357310002,7820540.0,96196828,96196828,11550182,11550182,133558180
5423330142,7820540.0,11550182,116881520,96196828,96196828,11550182
5355148981,7820540.0,133558180,11550182,11550182,96196828,96196828
5355031027,7820540.0,96196828,96196828,11550182,133558180,11550182
5331784907,7820540.0,11550182,117483894,96196828,11550182,96196828
5354172843,7820540.0,133558180,11550182,96196828,96196828,11550182
5353953606,7820540.0,96196828,11550182,96196828,133558180,11550182
5419163914,7820540.0,11550182,96196828,11550182,116881520,96196828
5419069585,7820540.0,96196828,96196828,116881520,11550182,11550182
5418944087,7820540.0,11550182,96196828,116881520,96196828,11550182
5418802813,7820540.0,96196828,11550182,11550182,96196828,116881520
5418648003,7820540.0,96196828,96196828,11550182,11550182,116881520
5402098430,7820540.0,96196828,11550182,96196828,133558180,11550182
5345093970,7820540.0,11550182,96196828,133558180,96196828,11550182
5345007978,7820540.0,11550182,96196828,11550182,133558180,96196828
5344902228,7820540.0,133558180,96196828,11550182,11550182,96196828
5436759617,7820540.0,96196828,11550182,96196828,116881520,11550182
5336232326,7820540.0,11550182,96196828,11550182,96196828,117483894
5336164839,7820540.0,11550182,96196828,117483894,11550182,96196828
5335808067,7820540.0,96196828,117483894,96196828,11550182,11550182
5435179617,7820540.0,96196828,11550182,96196828,117483894,11550182
5435070653,7820540.0,116881520,96196828,96196828,11550182,11550182
5376055567,7820540.0,96196828,133558180,96196828,11550182,11550182
5375969079,7820540.0,133558180,96196828,11550182,11550182,96196828
5438455601,7820540.0,11550182,96196828,11550182,133558180,96196828
5398268465,7684041.0,27178898,245373129,27178898,35504297,35504297
5340141218,7684041.0,245373129,92847434,35504297,35504297,92847434
5287185136,7684041.0,92847434,27178898,27178898,92847434,35504297
5267267194,7684041.0,35504297,92847434,92847434,27178898,27178898
5357468397,7684041.0,92847434,35504297,35504297,92847434,245373129
5334428840,7684041.0,92847434,245373129,35504297,35504297,92847434
5334214753,7684041.0,35504297,35504297,92847434,245373129,92847434
5332390057,7684041.0,92847434,35504297,92847434,245373129,35504297
5332174606,7684041.0,92847434,35504297,92847434,35504297,245373129
5287219496,7684041.0,92847434,92847434,27178898,27178898,35504297
5286974327,7684041.0,27178898,35504297,92847434,27178898,92847434
5285106569,7684041.0,92847434,92847434,35504297,35504297,182993582
5273137923,7684041.0,35504297,92847434,92847434,35504297,182993582
5345886189,7684041.0,35504297,92847434,92847434,35504297,245373129
5389915157,7684041.0,245373129,35504297,27178898,35504297,27178898
5389817459,7684041.0,27178898,245373129,35504297,35504297,27178898
5341774062,7684041.0,35504297,92847434,245373129,92847434,35504297
5341675670,7684041.0,92847434,35504297,92847434,245373129,35504297
5375839426,7684041.0,35504297,245373129,92847434,35504297,92847434
5372022238,7684041.0,35504297,92847434,35504297,245373129,92847434
5398940793,7684041.0,245373129,35504297,245373129,92949094,35504297
5398865840,7684041.0,92949094,35504297,245373129,35504297,245373129
5364224986,7684041.0,92847434,35504297,245373129,92847434,35504297
5364101105,7684041.0,92847434,35504297,35504297,92847434,245373129
5350770907,7684041.0,245373129,35504297,92847434,35504297,92847434
5253874701,7684041.0,92847434,92847434,35504297,182993582,35504297
5251866530,7684041.0,35504297,35504297,92847434,182993582,92847434
5231348137,7684041.0,35504297,92847434,92847434,182993582,35504297
5394785696,7684041.0,35504297,27178898,35504297,245373129,27178898
5384631028,7684041.0,245373129,35504297,92847434,92847434,35504297
5359888009,7684041.0,92847434,245373129,92847434,35504297,35504297
5359643800,7684041.0,35504297,35504297,92847434,245373129,92847434
5250325772,7684041.0,92847434,35504297,35504297,182993582,92847434
5392447178,7653600.0,92949094,27178898,107855479,27178898,107855479
5392302502,7653600.0,27178898,27178898,107855479,107855479,92949094
5392137695,7653600.0,27178898,107855479,92949094,107855479,27178898
5353861756,7653600.0,118078153,27178898,27178898,118078153,92949094
5353662692,7653600.0,92949094,118078153,118078153,27178898,27178898
5433217324,7653600.0,92949094,27178898,118078153,27178898,118078153
5359671645,7653600.0,27178898,118078153,92949094,118078153,27178898
5287075561,7653600.0,27178898,107855479,92949094,27178898,107855479
5267510384,7653600.0,92949094,92949094,27178898,106809101,27178898
5267386115,7653600.0,27178898,92949094,92949094,27178898,106809101
5321956630,7653600.0,92949094,27178898,118078153,118078153,27178898
5321856644,7653600.0,92949094,27178898,118078153,118078153,27178898
5321731494,7653600.0,118078153,27178898,118078153,27178898,92949094
5309972633,7653600.0,107855479,118078153,27178898,118078153,107855479
5423139523,7653600.0,27178898,118078153,107855479,118078153,107855479
5303603955,7653600.0,107855479,118078153,118078153,107855479,27178898
5303497074,7653600.0,118078153,107855479,27178898,107855479,118078153
5234937523,7653600.0,92949094,100058342,27178898,27178898,100058342
5275020148,7653600.0,106809101,92949094,27178898,92949094,27178898
5274945365,7653600.0,106809101,27178898,92949094,92949094,27178898
5307894897,7653600.0,27178898,118078153,107855479,118078153,107855479
5437327740,7653600.0,27178898,118078153,27178898,92949094,118078153
5255502576,7653600.0,92949094,100058342,27178898,100058342,27178898
5255395838,7653600.0,27178898,27178898,100058342,92949094,100058342
5240942970,7653600.0,92949094,27178898,100058342,100058342,27178898
5264615605,7653600.0,27178898,27178898,92949094,106809101,92949094
5288328250,7653600.0,27178898,92949094,107855479,27178898,107855479
5411767384,7653600.0,118078153,118078153,27178898,107855479,107855479
5331617919,7653600.0,27178898,118078153,92949094,27178898,118078153
5331496009,7653600.0,92949094,27178898,27178898,118078153,118078153
5331378358,7653600.0,118078153,27178898,92949094,118078153,27178898
5329349946,7653600.0,92949094,118078153,27178898,27178898,118078153
5292171341,7653600.0,107855479,27178898,107855479,27178898,92949094
5286834586,7653600.0,27178898,107855479,92949094,27178898,107855479
5290293169,7653600.0,27178898,107855479,92949094,27178898,107855479
5290105232,7653600.0,27178898,107855479,92949094,27178898,107855479
5424693168,7653600.0,27178898,27178898,118078153,118078153,92949094
5370718084,7653600.0,118078153,118078153,27178898,92949094,27178898
5370602704,7653600.0,92949094,27178898,27178898,118078153,118078153
5315654479,7653600.0,118078153,118078153,27178898,92949094,27178898
5250991273,7653600.0,92949094,100058342,27178898,100058342,27178898
5250978327,7653600.0,92949094,100058342,100058342,27178898,27178898
5239286634,7653600.0,27178898,100058342,92949094,27178898,100058342
5252177338,7653600.0,100058342,92949094,27178898,27178898,100058342
5305832570,7653600.0,107855479,118078153,107855479,27178898,118078153
5267817105,7653600.0,27178898,92949094,27178898,106809101,92949094
5250333620,7653600.0,27178898,92949094,100058342,27178898,100058342
5236805237,7653600.0,92949094,100058342,27178898,100058342,27178898
5388773147,7441136.0,164685175,153836240,153836240,164685175,164685175
5388668551,7441136.0,153836240,153836240,157989498,157989498,153836240
5371095418,7441136.0,157989498,157989498,153836240,153836240,153836240
5371046264,7441136.0,153836240,157989498,153836240,153836240,157989498
5439143330,7441136.0,153836240,97658618,153836240,97658618,153836240
5439071228,7441136.0,153836240,97658618,153836240,97658618,153836240
5368984301,7441136.0,153836240,164685175,164685175,164685175,153836240
5368920355,7441136.0,153836240,164685175,153836240,164685175,164685175
5440994373,7441136.0,153836240,153836240,153836240,97658618,97658618
5440853529,7441136.0,153836240,97658618,153836240,97658618,153836240
5138913470,7441136.0,153836240,164685175,153836240,164685175,164685175
5081885994,7441136.0,153836240,164685175,164685175,164685175,153836240
5081809772,7441136.0,164685175,153836240,164685175,164685175,153836240
5059354286,7441136.0,164685175,153836240,164685175,164685175,153836240
5059294520,7441136.0,153836240,164685175,164685175,164685175,153836240
5116640851,7441136.0,164685175,164685175,153836240,164685175,153836240
5058022175,7441136.0,153836240,164685175,153836240,164685175,164685175
5332590850,7441136.0,164685175,153836240,164685175,164685175,153836240
5332282182,7441136.0,153836240,164685175,164685175,164685175,153836240
5325731400,7441136.0,153836240,164685175,153836240,164685175,164685175
5325562649,7441136.0,164685175,164685175,164685175,153836240,153836240
5056271376,7441136.0,164685175,164685175,153836240,164685175,153836240
5056162994,7441136.0,153836240,164685175,164685175,164685175,153836240
5084814567,7441136.0,164685175,153836240,153836240,164685175,164685175
5084709606,7441136.0,164685175,153836240,164685175,164685175,153836240
5084558821,7441136.0,164685175,153836240,164685175,153836240,164685175
5395281804,7441136.0,153836240,164685175,164685175,153836240,164685175
5395138070,7441136.0,164685175,153836240,164685175,164685175,153836240
5319531687,7441136.0,164685175,153836240,164685175,164685175,153836240
5319183859,7441136.0,164685175,153836240,164685175,153836240,164685175
5239928410,7441136.0,164685175,153836240,164685175,164685175,153836240
5147399200,7441136.0,153836240,157989498,153836240,157989498,153836240
5373193792,7441136.0,153836240,153836240,119631156,153836240,119631156
5373108185,7441136.0,153836240,153836240,119631156,119631156,153836240
5332125712,7441136.0,153836240,153836240,164685175,164685175,164685175
5331972819,7441136.0,153836240,164685175,153836240,164685175,164685175
5331803958,7441136.0,164685175,153836240,164685175,153836240,164685175
5327512693,7441136.0,164685175,153836240,164685175,164685175,153836240
5238435596,7441136.0,164685175,164685175,164685175,153836240,153836240
5237860500,7441136.0,164685175,153836240,153836240,164685175,164685175
5236603534,7441136.0,157989498,153836240,153836240,157989498,153836240
5139707294,7441136.0,164685175,153836240,164685175,164685175,153836240
5138599462,7441136.0,153836240,153836240,164685175,164685175,164685175
5141498317,7441136.0,164685175,164685175,153836240,164685175,153836240
5118205643,7441136.0,164685175,153836240,164685175,153836240,164685175
5235342485,7441136.0,164685175,153836240,164685175,153836240,164685175
5235294878,7441136.0,164685175,153836240,153836240,164685175,164685175
5140033464,7441136.0,164685175,164685175,153836240,153836240,164685175
5139988287,7441136.0,164685175,153836240,164685175,164685175,153836240
5234830510,7441136.0,153836240,153836240,164685175,164685175,164685175
5083114155,7441136.0,153836240,164685175,153836240,164685175,164685175
5116555257,7441136.0,153836240,164685175,164685175,164685175,153836240
5116390089,7441136.0,164685175,164685175,153836240,164685175,153836240
5236951680,7441136.0,164685175,164685175,153836240,164685175,153836240
5137509637,7441136.0,153836240,164685175,153836240,164685175,164685175
5137459479,7441136.0,164685175,153836240,153836240,164685175,164685175
5056487831,7441136.0,153836240,164685175,153836240,164685175,164685175
5203470283,7441136.0,153836240,164685175,153836240,164685175,164685175
5085274837,7441136.0,153836240,153836240,164685175,164685175,164685175
5085204104,7441136.0,164685175,153836240,153836240,164685175,164685175
5080780871,7441136.0,164685175,164685175,153836240,153836240,164685175
5080681794,7441136.0,153836240,153836240,164685175,164685175,164685175
5239672117,7441136.0,153836240,153836240,164685175,164685175,164685175
5239514696,7441136.0,153836240,164685175,164685175,164685175,153836240
5206073243,7441136.0,153836240,164685175,164685175,164685175,153836240
5140085417,7441136.0,164685175,153836240,164685175,153836240,164685175
5060754990,7441136.0,164685175,153836240,164685175,164685175,153836240
5060704777,7441136.0,164685175,164685175,153836240,153836240,164685175
5060632935,7441136.0,164685175,164685175,164685175,153836240,153836240
5086851379,7441136.0,153836240,164685175,153836240,164685175,164685175
5086771249,7441136.0,164685175,153836240,164685175,164685175,153836240
5086676043,7441136.0,164685175,164685175,153836240,164685175,153836240
5080494199,7441136.0,164685175,164685175,153836240,153836240,164685175
5351974338,7441136.0,153836240,157989498,153836240,157989498,153836240
5082065579,7441136.0,164685175,164685175,164685175,153836240,153836240
5081978664,7441136.0,153836240,164685175,164685175,153836240,164685175
5209280601,7441136.0,153836240,164685175,164685175,164685175,153836240
5122846236,7441136.0,164685175,153836240,153836240,164685175,164685175
5122739881,7441136.0,164685175,164685175,153836240,153836240,164685175
5114919473,7441136.0,164685175,164685175,153836240,164685175,153836240
5203083206,7441136.0,164685175,153836240,164685175,164685175,153836240
5424332450,6685591.0,91730177,91730177,91730177,91730177,190826739
5411557613,6685591.0,91730177,91730177,91730177,91730177,190826739
5357457481,6685591.0,91730177,91730177,190826739,91730177,91730177
5437041288,6685591.0,91730177,91730177,91730177,91730177,190826739
5436870915,6685591.0,91730177,91730177,190826739,91730177,91730177
5424781193,6685591.0,118078153,91730177,118078153,118078153,118078153
5236513861,6685591.0,91730177,190826739,91730177,91730177,91730177
5236434705,6685591.0,91730177,91730177,91730177,190826739,91730177
5347265599,6685591.0,91730177,190826739,91730177,91730177,91730177
5286834253,6685591.0,91730177,91730177,91730177,91730177,190826739
5355917097,6685591.0,91730177,91730177,190826739,91730177,91730177
5355776914,6685591.0,91730177,190826739,91730177,91730177,91730177
5382984129,6685591.0,190826739,91730177,91730177,91730177,91730177
5340733807,6685591.0,190826739,91730177,91730177,91730177,91730177
5315733139,6685591.0,118078153,91730177,118078153,118078153,118078153
5204467200,6685591.0,91730177,190826739,91730177,91730177,91730177
5208385674,6685591.0,91730177,190826739,91730177,91730177,91730177
5208298675,6685591.0,91730177,91730177,91730177,91730177,190826739
5205649600,6685591.0,190826739,91730177,91730177,91730177,91730177
5431535490,6685591.0,91730177,190826739,91730177,91730177,91730177
5372737037,6685591.0,91730177,91730177,190826739,91730177,91730177
5236102100,6685591.0,190826739,91730177,91730177,91730177,91730177
5236015814,6685591.0,91730177,91730177,91730177,91730177,190826739
5200845495,6685591.0,91730177,190826739,91730177,91730177,91730177
5167759841,6685591.0,91730177,190826739,91730177,91730177,91730177
5167560428,6685591.0,91730177,190826739,91730177,91730177,91730177
5145424231,6685591.0,91730177,91730177,127617979,91730177,91730177
5145199184,6685591.0,91730177,91730177,91730177,91730177,127617979
5136833266,6685591.0,91730177,190826739,91730177,91730177,91730177
5203309965,6685591.0,190826739,91730177,91730177,91730177,91730177
5198177058,6685591.0,91730177,91730177,91730177,190826739,91730177
5195946616,6685591.0,91730177,91730177,91730177,91730177,190826739
5204255109,6685591.0,91730177,169359249,91730177,91730177,91730177
5197034600,6685591.0,91730177,91730177,91730177,190826739,91730177
5196964400,6685591.0,190826739,91730177,91730177,91730177,91730177
5364400355,6685591.0,91730177,190826739,91730177,91730177,91730177
5148450189,6685591.0,91730177,91730177,91730177,91730177,127617979
5147060846,6685591.0,91730177,91730177,127617979,91730177,91730177
5234713499,6685591.0,190826739,91730177,91730177,91730177,91730177
5234606551,6685591.0,91730177,91730177,91730177,91730177,190826739
5143902940,6685591.0,91730177,91730177,91730177,92601861,91730177
